	Ngay	GiaDieuChinh	GiaDongCua	KhoiLuongKhopLenh	GiaTriKhopLenh
1642	2013-08-02	24.67	47.4	550	25870000
1643	2013-08-05	24.67	47.4	0	0
1644	2013-08-06	24.62	47.3	40	1864000
1645	2013-08-07	24.62	47.3	1800	85149000
1646	2013-08-08	24.62	47.3	20	946000
1647	2013-08-09	24.62	47.3	3240	153252000
1648	2013-08-12	24.78	47.6	30	1000000
1649	2013-08-13	24.78	47.6	0	0
1650	2013-08-14	24.78	47.6	0	0
1651	2013-08-15	24.78	47.6	0	0
1652	2013-08-16	24.78	47.6	0	0
1653	2013-08-19	24.78	47.6	0	0
1654	2013-08-20	24.41	46.9	3430	155252000
1655	2013-08-21	24.41	46.9	500	23450000
1656	2013-08-22	24.62	47.3	200	9460000
1657	2013-08-23	24.73	47.5	200	9500000
1658	2013-08-26	24.73	47.5	0	0
1659	2013-08-27	24.73	47.5	0	0
1660	2013-08-28	24.73	47.5	570	26851000
1661	2013-08-29	24.73	47.5	530	25125000
1662	2013-08-30	24.73	47.5	0	0
1663	2013-09-03	24.62	47.3	190	8987000
1664	2013-09-04	24.73	47.5	500	23750000
1665	2013-09-05	24.67	47.4	220	10424000
1666	2013-09-06	24.99	48.0	250	12000000
1667	2013-09-09	25.51	49.0	30	1470000
1668	2013-09-10	25.51	49.0	30	1470000
1669	2013-09-11	26.03	50.0	100	4692000
1670	2013-09-12	26.03	50.0	0	0
1671	2013-09-13	26.03	50.0	1010	50500000
1672	2013-09-16	26.03	50.0	10	500000
1673	2013-09-17	26.03	50.0	500	25000000
1674	2013-09-18	26.03	50.0	330	16500000
1675	2013-09-19	25.45	48.9	2100	102690000
1676	2013-09-20	26.03	50.0	200	10000000
1677	2013-09-23	26.03	50.0	0	0
1678	2013-09-24	26.03	50.0	0	0
1679	2013-09-25	26.03	50.0	0	0
1680	2013-09-26	25.92	49.8	10	498000
1681	2013-09-27	26.03	50.0	10	500000
1682	2013-09-30	26.03	50.0	1700	82190000
1683	2013-10-01	26.03	50.0	0	0
1684	2013-10-02	26.03	50.0	0	0
1685	2013-10-03	26.55	51.0	20	1020000
1686	2013-10-04	26.03	50.0	600	30000000
1687	2013-10-07	26.03	50.0	0	0
1688	2013-10-08	26.03	50.0	500	25000000
1689	2013-10-09	26.03	50.0	0	0
1690	2013-10-10	26.03	50.0	1000	50000000
1691	2013-10-11	26.03	50.0	0	0
1692	2013-10-14	25.97	49.9	6480	319962000
1693	2013-10-15	24.73	47.5	2740	130150000
1694	2013-10-16	25.19	48.4	100	4840000
1695	2013-10-17	25.4	48.8	2470	112174000
1696	2013-10-18	25.4	48.8	750	36600000
1697	2013-10-21	25.4	48.8	420	20496000
1698	2013-10-22	25.4	48.8	820	40016000
1699	2013-10-23	25.4	48.8	520	25376000
1700	2013-10-24	25.4	48.8	200	9760000
1701	2013-10-25	25.4	48.8	300	14640000
1702	2013-10-28	25.4	48.8	0	0
1703	2013-10-29	25.4	48.8	0	0
1704	2013-10-30	24.99	48.0	280	13050000
1705	2013-10-31	24.99	48.0	130	6240000
1706	2013-11-01	25.51	49.0	600	29400000
1707	2013-11-04	25.3	48.6	1750	82485000
1708	2013-11-05	25.45	48.9	1090	53301000
1709	2013-11-06	25.51	49.0	100	4900000
1710	2013-11-07	25.71	49.4	20	988000
1711	2013-11-08	25.66	49.3	30	1479000
1712	2013-11-11	25.66	49.3	100	4930000
1713	2013-11-12	25.66	49.3	0	0
1714	2013-11-13	25.66	49.3	0	0
1715	2013-11-14	24.2	46.5	1280	60132000
1716	2013-11-15	24.88	47.8	210	10038000
1717	2013-11-18	24.83	47.7	2010	93257000
1718	2013-11-19	24.83	47.7	150	7155000
1719	2013-11-20	26.03	50.0	40	2000000
1720	2013-11-21	24.78	47.6	1040	48422000
1721	2013-11-22	24.99	48.0	130	6240000
1722	2013-11-25	24.99	48.0	120	5760000
1723	2013-11-26	24.99	48.0	750	36000000
1724	2013-11-27	24.88	47.8	6560	313048000
1725	2013-11-28	24.88	47.8	1850	86410000
1726	2013-11-29	24.88	47.8	610	28910000
1727	2013-12-02	24.88	47.8	20	956000
1728	2013-12-03	25.45	48.9	20	978000
1729	2013-12-04	25.45	48.9	0	0
1730	2013-12-05	25.35	48.7	100	4870000
1731	2013-12-06	25.35	48.7	200	9740000
1732	2013-12-09	25.51	49.0	20	960000
1733	2013-12-10	25.51	49.0	20	980000
1734	2013-12-11	25.25	48.5	100	4850000
1735	2013-12-12	25.25	48.5	20	970000
1736	2013-12-13	25.25	48.5	0	0
1737	2013-12-16	25.25	48.5	250	12125000
1738	2013-12-17	25.25	48.5	30	1455000
1739	2013-12-18	25.25	48.5	0	0
1740	2013-12-19	25.14	48.3	120	5768000
1741	2013-12-20	24.46	47.0	3370	155000000
1742	2013-12-23	24.46	47.0	1250	55851000
1743	2013-12-24	24.46	47.0	1000	47000000
1744	2013-12-25	24.46	47.0	200	9400000
1745	2013-12-26	24.99	48.0	380	17617000
1746	2013-12-27	24.99	48.0	0	0
1747	2013-12-30	24.99	48.0	0	0
1748	2013-12-31	24.99	48.0	0	0
1749	2014-01-02	24.99	48.0	0	0
1750	2014-01-03	25.25	48.5	2100	101800000
1751	2014-01-06	25.25	48.5	0	0
1752	2014-01-07	25.25	48.5	0	0
1753	2014-01-08	25.25	48.5	0	0
1754	2014-01-09	25.25	48.5	0	0
1755	2014-01-10	25.25	48.5	0	0
1756	2014-01-13	25.25	48.5	0	0
1757	2014-01-14	25.25	48.5	0	0
1758	2014-01-15	25.25	48.5	580	28030000
1759	2014-01-16	25.25	48.5	0	0
1760	2014-01-17	25.25	48.5	0	0
1761	2014-01-20	25.25	48.5	30	1435000
1762	2014-01-21	25.25	48.5	0	0
1763	2014-01-22	25.25	48.5	0	0
1764	2014-01-23	25.25	48.5	0	0
1765	2014-01-24	25.25	48.5	10	485000
1766	2014-01-27	25.25	48.5	4400	208360000
1767	2014-02-06	23.58	45.3	4780	216298000
1768	2014-02-07	23.53	45.2	12320	541126000
1769	2014-02-10	23.94	46.0	10	460000
1770	2014-02-11	23.42	45.0	300	13450000
1771	2014-02-12	24.43	45.5	6300	283401000
1772	2014-02-13	25.24	47.0	7770	354196000
1773	2014-02-14	25.51	47.5	4600	216802000
1774	2014-02-17	24.7	46.0	270	12345000
1775	2014-02-18	24.7	46.0	2940	134454000
1776	2014-02-19	24.65	45.9	10	459000
1777	2014-02-20	24.7	46.0	520	23824000
1778	2014-02-21	24.7	46.0	30	1374000
1779	2014-02-24	24.7	46.0	120	5520000
1780	2014-02-25	24.7	46.0	310	14260000
1781	2014-02-26	24.7	46.0	10	460000
1782	2014-02-27	24.7	46.0	0	0
1783	2014-02-28	24.65	45.9	10	459000
1784	2014-03-03	24.65	45.9	110	5039000
1785	2014-03-04	24.65	45.9	10	459000
1786	2014-03-05	24.7	46.0	330	14975000
1787	2014-03-06	24.7	46.0	0	0
1788	2014-03-07	24.7	46.0	0	0
1789	2014-03-10	24.7	46.0	1050	45100000
1790	2014-03-11	24.7	46.0	0	0
1791	2014-03-12	24.7	46.0	420	18600000
1792	2014-03-13	24.7	46.0	0	0
1793	2014-03-14	24.16	45.0	220	9881000
1794	2014-03-17	24.16	45.0	1030	44770000
1795	2014-03-18	24.38	45.4	10	454000
1796	2014-03-19	24.32	45.3	400	18139000
1797	2014-03-20	24.32	45.3	0	0
1798	2014-03-21	24.16	45.0	620	26860000
1799	2014-03-24	24.65	45.9	1230	52277000
1800	2014-03-25	24.16	45.0	2540	108550000
1801	2014-03-26	24.06	44.8	540	24203000
1802	2014-03-27	23.84	44.4	300	13320000
1803	2014-03-28	24.38	45.4	50	2235000
1804	2014-03-31	24.38	45.4	310	14089000
1805	2014-04-01	24.16	45.0	290	13059000
1806	2014-04-02	24.65	45.9	1170	53703000
1807	2014-04-03	24.27	45.2	110	4972000
1808	2014-04-04	24.38	45.4	50	2270000
1809	2014-04-07	24.38	45.4	780	35412000
1810	2014-04-08	24.49	45.6	40	1824000
1811	2014-04-10	24.49	45.6	0	0
1812	2014-04-11	24.49	45.6	820	37366000
1813	2014-04-14	24.49	45.6	0	0
1814	2014-04-15	24.7	46.0	200	9200000
1815	2014-04-16	24.7	46.0	0	0
1816	2014-04-17	24.7	46.0	40	1808000
1817	2014-04-18	24.7	46.0	1120	48852000
1818	2014-04-21	24.7	46.0	70	3220000
1819	2014-04-22	24.16	45.0	2360	104120000
1820	2014-04-23	24.16	45.0	10	450000
1821	2014-04-24	24.16	45.0	500	22500000
1822	2014-04-25	24.16	45.0	100	4500000
1823	2014-04-28	24.16	45.0	0	0
1824	2014-04-29	23.57	43.9	34710	1560999000
1825	2014-05-05	23.36	43.5	2970	122781000
1826	2014-05-06	23.36	43.5	0	0
1827	2014-05-07	23.36	43.5	0	0
1828	2014-05-08	24.65	45.9	6690	293574000
1829	2014-05-09	24.65	45.9	0	0
1830	2014-05-12	24.65	45.9	0	0
1831	2014-05-13	24.65	45.9	300	13770000
1832	2014-05-14	24.65	45.9	0	0
1833	2014-05-15	24.65	45.9	0	0
1834	2014-05-16	24.16	45.0	3610	160130000
1835	2014-05-19	24.16	45.0	0	0
1836	2014-05-20	24.16	45.0	0	0
1837	2014-05-21	24.16	45.0	1800	81000000
1838	2014-05-22	24.7	46.0	350	15780000
1839	2014-05-23	24.65	45.9	10	459000
1840	2014-05-26	24.7	46.0	1660	74697000
1841	2014-05-27	24.06	44.8	323740	14433194000
1842	2014-05-28	24.54	45.7	46820	2125122000
1843	2014-05-29	24.38	45.4	12580	571707000
1844	2014-05-30	24.16	45.0	330	14250000
1845	2014-06-02	24.32	45.3	52690	2400138000
1846	2014-06-03	24.16	45.0	6660	285208000
1847	2014-06-04	24.71	45.0	230	10350000
1848	2014-06-05	24.27	44.2	800	35365000
1849	2014-06-06	23.61	43.0	6260	261518000
1850	2014-06-09	23.61	43.0	2120	91160000
1851	2014-06-10	23.5	42.8	2080	88439000
1852	2014-06-11	23.5	42.8	1350	57780000
1853	2014-06-12	23.5	42.8	1190	50932000
1854	2014-06-13	23.61	43.0	1300	55900000
1855	2014-06-16	23.61	43.0	690	29670000
1856	2014-06-17	23.61	43.0	740	31820000
1857	2014-06-18	23.89	43.5	2300	96615000
1858	2014-06-19	23.34	42.5	1440	61273000
1859	2014-06-20	23.89	43.5	780	33930000
1860	2014-06-23	22.63	41.2	1110	45847000
1861	2014-06-24	23.34	42.5	2940	118759000
1862	2014-06-25	23.34	42.5	530	21965000
1863	2014-06-26	22.79	41.5	18750	750584000
1864	2014-06-27	22.73	41.4	6010	241845000
1865	2014-06-30	22.68	41.3	4110	168113000
1866	2014-07-01	21.97	40.0	9170	360404000
1867	2014-07-02	21.97	40.0	3120	125200000
1868	2014-07-03	21.69	39.5	5310	208680000
1869	2014-07-04	20.87	38.0	6010	229130000
1870	2014-07-07	20.98	38.2	1000	38575000
1871	2014-07-08	20.1	36.6	11010	415228000
1872	2014-07-09	20.7	37.7	6630	253581000
1873	2014-07-10	21.14	38.5	520	19758000
1874	2014-07-11	21.09	38.4	10	384000
1875	2014-07-14	21.09	38.4	0	0
1876	2014-07-15	21.69	39.5	2040	80508000
1877	2014-07-16	20.92	38.1	1010	38881000
1878	2014-07-17	21.14	38.5	430	16391000
1879	2014-07-18	21.09	38.4	1450	55000000
1880	2014-07-21	20.59	37.5	390	15000000
1881	2014-07-22	21.14	38.5	4010	153000000
1882	2014-07-23	21.64	39.4	5050	192000000
1883	2014-07-24	21.64	39.4	1500	59100000
1884	2014-07-25	21.64	39.4	0	0
1885	2014-07-28	21.64	39.4	0	0
1886	2014-07-29	21.64	39.4	0	0
1887	2014-07-30	21.64	39.4	0	0
1888	2014-07-31	21.64	39.4	0	0
1889	2014-08-01	21.91	39.9	1240	47000000
1890	2014-08-04	21.91	39.9	0	0
1891	2014-08-05	21.97	40.0	1490	57000000
1892	2014-08-06	21.86	39.8	230	9000000
1893	2014-08-07	22.46	40.9	1010	41000000
1894	2014-08-08	22.46	40.9	300	12000000
1895	2014-08-11	22.46	40.9	0	0
1896	2014-08-12	22.46	40.9	1210	49000000
1897	2014-08-13	22.46	40.9	0	0
1898	2014-08-14	22.46	40.9	0	0
1899	2014-08-15	22.41	40.8	3220	125000000
1900	2014-08-18	22.35	40.7	270	10000000
1901	2014-08-19	22.35	40.7	0	0
1902	2014-08-20	22.24	40.5	250	10000000
1903	2014-08-21	21.97	40.0	1600	64000000
1904	2014-08-22	22.24	40.5	10	410000
1905	2014-08-25	21.03	38.3	2020	77000000
1906	2014-08-26	22.13	40.3	1050	40000000
1907	2014-08-27	22.13	40.3	350	14110000
1908	2014-08-28	22.13	40.3	270	10880000
1909	2014-08-29	22.13	40.3	210	8000000
1910	2014-09-03	22.08	40.2	180	7000000
1911	2014-09-04	21.97	40.0	1500	58000000
1912	2014-09-05	21.97	40.0	1690	64000000
1913	2014-09-08	21.97	40.0	1210	48400000
1914	2014-09-09	21.97	40.0	1580	63100000
1915	2014-09-10	22.13	40.3	1310	52715000
1916	2014-09-11	22.13	40.3	1200	48360000
1917	2014-09-12	22.13	40.3	2000	78090000
1918	2014-09-15	21.91	39.9	50	1995000
1919	2014-09-16	21.91	39.9	120	4788000
1920	2014-09-17	21.64	39.4	15350	589960000
1921	2014-09-18	21.97	40.0	100	4000000
1922	2014-09-19	21.97	40.0	100	4000000
1923	2014-09-22	20.92	38.1	2220	85496000
1924	2014-09-23	21.42	39.0	1920	72530000
1925	2014-09-24	20.87	38.0	5110	195340000
1926	2014-09-25	21.42	39.0	10	390000
1927	2014-09-26	21.42	39.0	2320	88180000
1928	2014-09-29	21.42	39.0	280	10910000
1929	2014-09-30	21.42	39.0	1280	49010000
1930	2014-10-01	21.47	39.1	314160	12288660000
1931	2014-10-02	21.97	40.0	306560	12238500000
1932	2014-10-03	22.02	40.1	3450	138200000
1933	2014-10-06	21.31	38.8	500	19400000
1934	2014-10-07	21.36	38.9	9880	375580000
1935	2014-10-08	21.69	39.5	1480	56660000
1936	2014-10-09	21.91	39.9	20	800000
1937	2014-10-10	21.69	39.5	1760	69520000
1938	2014-10-13	21.42	39.0	2020	76817000
1939	2014-10-14	21.86	39.8	280	11144000
1940	2014-10-15	21.64	39.4	2420	93048000
1941	2014-10-16	21.64	39.4	720	28368000
1942	2014-10-17	21.42	39.0	60	2326000
1943	2014-10-20	21.47	39.1	210	8011000
1944	2014-10-21	21.47	39.1	20	782000
1945	2014-10-22	21.42	39.0	3650	142350000
1946	2014-10-23	21.42	39.0	0	0
1947	2014-10-24	21.42	39.0	80	3120000
1948	2014-10-27	21.53	39.2	20	784000
1949	2014-10-28	21.64	39.4	740	27039000
1950	2014-10-29	21.64	39.4	30	1182000
1951	2014-10-30	21.64	39.4	90	3546000
1952	2014-10-31	21.36	38.9	1850	70938000
1953	2014-11-03	21.47	39.1	20	782000
1954	2014-11-04	21.47	39.1	910	34958000
1955	2014-11-05	21.47	39.1	0	0
1956	2014-11-06	21.47	39.1	70	2737000
1957	2014-11-07	21.64	39.4	30	1182000
1958	2014-11-10	21.69	39.5	30	1185000
1959	2014-11-11	21.69	39.5	30	1185000
1960	2014-11-12	21.69	39.5	30	1185000
1961	2014-11-13	21.69	39.5	0	0
1962	2014-11-14	21.69	39.5	150	5925000
1963	2014-11-17	20.92	38.1	1000	38100000
1964	2014-11-18	20.92	38.1	310	11811000
1965	2014-11-19	21.14	38.5	450	17325000
1966	2014-11-20	20.92	38.1	280	10670000
1967	2014-11-21	21.36	38.9	990	37850000
1968	2014-11-24	22.46	40.9	50	2050000
1969	2014-11-25	22.46	40.9	3750	145170000
1970	2014-11-26	21.31	38.8	450680	17498320000
1971	2014-11-27	22.46	40.9	70	2860000
1972	2014-11-28	22.46	40.9	1070	43120000
1973	2014-12-01	22.46	40.9	150	6140000
1974	2014-12-02	22.52	41.0	62400	2430580000
1975	2014-12-03	22.68	41.3	300	12390000
1976	2014-12-04	22.52	41.0	250	10250000
1977	2014-12-05	22.52	41.0	450	18450000
1978	2014-12-08	22.52	41.0	0	0
1979	2014-12-09	24.05	43.8	120	5260000
1980	2014-12-10	24.05	43.8	0	0
1981	2014-12-11	24.05	43.8	0	0
1982	2014-12-12	24.05	43.8	0	0
1983	2014-12-15	24.05	43.8	0	0
1984	2014-12-16	24.05	43.8	0	0
1985	2014-12-17	24.05	43.8	0	0
1986	2014-12-18	24.05	43.8	0	0
1987	2014-12-19	24.05	43.8	0	0
1988	2014-12-22	24.05	43.8	0	0
1989	2014-12-23	24.05	43.8	0	0
1990	2014-12-24	24.05	43.8	0	0
1991	2014-12-25	24.05	43.8	560	23600000
1992	2014-12-26	24.05	43.8	50	2190000
1993	2014-12-29	24.0	43.7	180	7634000
1994	2014-12-30	24.0	43.7	120	5244000
1995	2014-12-31	23.94	43.6	70	3052000
1996	2015-01-05	23.89	43.5	130	5655000
1997	2015-01-06	23.89	43.5	60	2610000
1998	2015-01-07	23.06	42.0	10	420000
1999	2015-01-08	23.06	42.0	50	2100000
2000	2015-01-09	23.06	42.0	2220	86976000
2001	2015-01-12	23.61	43.0	2760	118670000
2002	2015-01-13	23.61	43.0	200	8600000
2003	2015-01-14	23.61	43.0	1700	73100000
2004	2015-01-15	22.24	40.5	1420	57400000
2005	2015-01-16	23.61	43.0	420	18060000
2006	2015-01-19	23.61	43.0	0	0
2007	2015-01-20	25.26	46.0	250	11500000
2008	2015-01-21	25.26	46.0	30	1380000
2009	2015-01-22	25.26	46.0	0	0
2010	2015-01-23	25.26	46.0	550	25300000
2011	2015-01-26	25.15	45.8	230	10198000
2012	2015-01-27	25.15	45.8	1850	83380000
2013	2015-01-28	25.15	45.8	140	6412000
2014	2015-01-29	25.15	45.8	0	0
2015	2015-01-30	25.15	45.8	0	0
2016	2015-02-02	25.15	45.8	0	0
2017	2015-02-03	25.15	45.8	0	0
2018	2015-02-04	25.15	45.8	0	0
2019	2015-02-05	25.15	45.8	0	0
2020	2015-02-06	25.15	45.8	0	0
2021	2015-02-09	25.15	45.8	0	0
2022	2015-02-10	25.15	45.8	0	0
2023	2015-02-11	25.15	45.8	0	0
2024	2015-02-12	25.15	45.8	0	0
2025	2015-02-13	25.15	45.8	0	0
2026	2015-02-24	25.15	45.8	0	0
2027	2015-02-25	25.15	45.8	510	22000000
2028	2015-02-26	25.15	45.8	0	0
2029	2015-02-27	25.15	45.8	0	0
2030	2015-03-02	25.15	45.8	1210	53000000
2031	2015-03-03	25.15	45.8	40	2000000
2032	2015-03-04	25.15	45.8	10	0
2033	2015-03-05	25.15	45.8	1010	46000000
2034	2015-03-06	25.15	45.8	0	0
2035	2015-03-09	25.1	45.7	210	9000000
2036	2015-03-10	25.1	45.7	0	0
2037	2015-03-11	25.1	45.7	3530	150000000
2038	2015-03-12	25.15	45.8	380	17000000
2039	2015-03-13	25.15	45.8	0	0
2040	2015-03-16	25.15	45.8	10	0
2041	2015-03-17	23.39	42.6	40	2000000
2042	2015-03-18	24.82	45.2	2520	114000000
2043	2015-03-19	24.82	45.2	600	27000000
2044	2015-03-20	25.1	45.7	1260	55000000
2045	2015-03-23	25.1	45.7	0	0
2046	2015-03-24	25.1	45.7	0	0
2047	2015-03-25	25.76	46.9	770	36000000
2048	2015-03-26	25.76	46.9	0	0
2049	2015-03-27	25.76	46.9	0	0
2050	2015-03-30	25.76	46.9	150	7000000
2051	2015-03-31	25.76	46.9	0	0
2052	2015-04-01	25.76	46.9	0	0
2053	2015-04-02	25.76	46.9	0	0
2054	2015-04-03	25.76	46.9	0	0
2055	2015-04-06	24.0	43.7	330	14000000
2056	2015-04-07	25.54	46.5	1700	69000000
2057	2015-04-08	27.29	49.7	1470	71000000
2058	2015-04-09	27.29	49.7	0	0
2059	2015-04-10	25.54	46.5	30	1000000
2060	2015-04-13	25.54	46.5	0	0
2061	2015-04-14	25.54	46.5	0	0
2062	2015-04-15	23.78	43.3	80	4000000
2063	2015-04-16	24.77	45.1	180	8000000
2064	2015-04-17	23.06	42.0	140	6000000
2065	2015-04-20	23.89	43.5	1140	50000000
2066	2015-04-21	25.48	46.4	220	10000000
2067	2015-04-22	25.48	46.4	250	12000000
2068	2015-04-23	25.48	46.4	0	0
2069	2015-04-24	25.54	46.5	580	27000000
2070	2015-04-27	25.54	46.5	0	0
2071	2015-05-04	25.54	46.5	0	0
2072	2015-05-05	25.54	46.5	0	0
2073	2015-05-06	25.54	46.5	100	5000000
2074	2015-05-07	25.54	46.5	0	0
2075	2015-05-08	25.54	46.5	0	0
2076	2015-05-11	25.54	46.5	0	0
2077	2015-05-12	25.54	46.5	0	0
2078	2015-05-13	25.54	46.5	0	0
2079	2015-05-14	25.54	46.5	0	0
2080	2015-05-15	25.48	46.4	2040	94000000
2081	2015-05-18	25.48	46.4	0	0
2082	2015-05-19	25.48	46.4	0	0
2083	2015-05-20	25.48	46.4	140	6000000
2084	2015-05-21	25.48	46.4	0	0
2085	2015-05-22	25.48	46.4	0	0
2086	2015-05-25	25.48	46.4	0	0
2087	2015-05-26	25.48	46.4	0	0
2088	2015-05-27	25.48	46.4	0	0
2089	2015-05-28	25.48	46.4	0	0
2090	2015-05-29	25.32	46.1	360	17000000
2091	2015-06-01	25.32	46.1	0	0
2092	2015-06-02	25.48	46.4	10	0
2093	2015-06-03	25.48	46.4	0	0
2094	2015-06-04	25.48	46.4	0	0
2095	2015-06-05	25.48	46.4	0	0
2096	2015-06-08	26.25	47.8	12000	572000000
2097	2015-06-09	26.25	47.8	0	0
2098	2015-06-10	26.25	47.8	0	0
2099	2015-06-11	26.25	47.8	0	0
2100	2015-06-12	26.25	47.8	0	0
2101	2015-06-15	26.25	47.8	0	0
2102	2015-06-16	26.25	47.8	0	0
2103	2015-06-17	26.08	47.5	110	5000000
2104	2015-06-18	26.08	47.5	0	0
2105	2015-06-19	25.81	47.0	110	5000000
2106	2015-06-22	25.81	47.0	0	0
2107	2015-06-23	25.81	47.0	0	0
2108	2015-06-24	25.81	47.0	160	8000000
2109	2015-06-25	25.81	47.0	0	0
2110	2015-06-26	25.81	47.0	1410	66000000
2111	2015-06-29	25.81	47.0	0	0
2112	2015-06-30	25.81	47.0	100	5000000
2113	2015-07-01	25.81	47.0	1010	47000000
2114	2015-07-02	25.81	47.0	0	0
2115	2015-07-03	25.81	47.0	0	0
2116	2015-07-06	26.08	47.5	630	29000000
2117	2015-07-07	25.81	47.0	1500	68000000
2118	2015-07-08	25.81	47.0	1200	54000000
2119	2015-07-09	25.81	47.0	0	0
2120	2015-07-10	25.81	47.0	300	14000000
2121	2015-07-13	25.81	47.0	210	10000000
2122	2015-07-14	25.65	46.7	1210	54000000
2123	2015-07-15	25.65	46.7	120	6000000
2124	2015-07-16	25.65	46.7	0	0
2125	2015-07-17	25.65	46.7	210	10000000
2126	2015-07-20	25.65	46.7	120	6000000
2127	2015-07-21	25.65	46.7	130	6000000
2128	2015-07-22	25.48	46.4	1330	59000000
2129	2015-07-23	25.15	45.8	1110	50000000
2130	2015-07-24	25.15	45.8	0	0
2131	2015-07-27	23.39	42.6	100	4000000
2132	2015-07-28	24.99	45.5	330	15000000
2133	2015-07-29	24.99	45.5	210	10000000
2134	2015-07-30	24.93	45.4	450	20000000
2135	2015-07-31	25.26	46.0	160	7000000
2136	2015-08-03	25.26	46.0	760	35000000
2137	2015-08-04	25.26	46.0	10	0
2138	2015-08-05	25.26	46.0	0	0
2139	2015-08-06	25.26	46.0	310	14000000
2140	2015-08-07	25.26	46.0	0	0
2141	2015-08-10	25.26	46.0	210	10000000
2142	2015-08-11	25.26	46.0	1050	48000000
2143	2015-08-12	25.26	46.0	1000	46000000
2144	2015-08-13	25.26	46.0	0	0
2145	2015-08-14	19.83	34.9	420	14000000
2146	2015-08-17	19.83	34.9	0	0
2147	2015-08-18	20.96	36.9	180	6000000
2148	2015-08-19	20.96	36.9	0	0
2149	2015-08-20	20.96	36.9	0	0
2150	2015-08-21	22.38	39.4	350	14000000
2151	2015-08-24	22.38	39.4	420	16000000
2152	2015-08-25	23.92	42.1	840	34000000
2153	2015-08-26	25.56	45.0	510	22000000
2154	2015-08-27	25.56	45.0	0	0
2155	2015-08-28	25.56	45.0	0	0
2156	2015-08-31	25.56	45.0	0	0
2157	2015-09-01	26.13	46.0	260	12000000
2158	2015-09-03	26.13	46.0	0	0
2159	2015-09-04	26.07	45.9	100	5000000
2160	2015-09-07	26.07	45.9	0	0
2161	2015-09-08	26.07	45.9	0	0
2162	2015-09-09	26.07	45.9	160	7000000
2163	2015-09-10	25.85	45.5	10	0
2164	2015-09-11	25.85	45.5	0	0
2165	2015-09-14	25.68	45.2	10	0
2166	2015-09-15	25.56	45.0	10	0
2167	2015-09-16	25.56	45.0	40	2000000
2168	2015-09-17	25.28	44.5	10	0
2169	2015-09-18	25.28	44.5	0	0
2170	2015-09-21	25.28	44.5	10	0
2171	2015-09-22	24.43	43.0	40	2000000
2172	2015-09-23	25.56	45.0	410	18000000
2173	2015-09-24	26.13	46.0	210	10000000
2174	2015-09-25	25.45	44.8	30	1000000
2175	2015-09-28	25.45	44.8	790	34000000
2176	2015-09-29	25.45	44.8	1190	53000000
2177	2015-09-30	25.0	44.0	1090	47000000
2178	2015-10-01	25.0	44.0	510	22000000
2179	2015-10-02	23.29	41.0	310	13000000
2180	2015-10-05	24.88	43.8	2490	109000000
2181	2015-10-06	23.18	40.8	100	4000000
2182	2015-10-07	24.71	43.5	2510	108000000
2183	2015-10-08	24.71	43.5	1100	48000000
2184	2015-10-09	24.14	42.5	310	13000000
2185	2015-10-12	23.4	41.2	100	4000000
2186	2015-10-13	22.44	39.5	190	7000000
2187	2015-10-14	22.44	39.5	510	20000000
2188	2015-10-15	23.23	40.9	300	12000000
2189	2015-10-16	22.15	39.0	3310	127000000
2190	2015-10-19	22.15	39.0	110	4000000
2191	2015-10-20	22.15	39.0	0	0
2192	2015-10-21	22.67	39.9	340	13000000
2193	2015-10-22	22.1	38.9	720	28000000
2194	2015-10-23	21.59	38.0	60	2000000
2195	2015-10-26	22.1	38.9	10	0
2196	2015-10-27	22.1	38.9	350	14000000
2197	2015-10-28	22.44	39.5	420	16000000
2198	2015-10-29	22.44	39.5	40	2000000
2199	2015-10-30	22.44	39.5	30	1000000
2200	2015-11-02	22.44	39.5	40	2000000
2201	2015-11-03	22.15	39.0	530	20000000
2202	2015-11-04	22.15	39.0	150	6000000
2203	2015-11-05	20.62	36.3	10	0
2204	2015-11-06	22.04	38.8	750	29000000
2205	2015-11-09	22.04	38.8	0	0
2206	2015-11-10	22.04	38.8	30	1000000
2207	2015-11-11	22.38	39.4	650	25000000
2208	2015-11-12	22.95	40.4	1780	70000000
2209	2015-11-13	23.86	42.0	100	4000000
2210	2015-11-16	23.86	42.0	440	18000000
2211	2015-11-17	23.86	42.0	0	0
2212	2015-11-18	23.86	42.0	0	0
2213	2015-11-19	22.67	39.9	300	12000000
2214	2015-11-20	22.67	39.9	0	0
2215	2015-11-23	22.15	39.0	440	17000000
2216	2015-11-24	22.61	39.8	40	2000000
2217	2015-11-25	22.61	39.8	0	0
2218	2015-11-26	23.29	41.0	220	9000000
2219	2015-11-27	23.29	41.0	0	0
2220	2015-11-30	23.92	42.1	190	8000000
2221	2015-12-01	23.23	40.9	480	19000000
2222	2015-12-02	23.23	40.9	100	4000000
2223	2015-12-03	23.23	40.9	80	3000000
2224	2015-12-04	23.23	40.9	100	4000000
2225	2015-12-07	23.23	40.9	200	8000000
2226	2015-12-08	23.23	40.9	100	4000000
2227	2015-12-09	22.72	40.0	560	22000000
2228	2015-12-10	23.63	41.6	210	9000000
2229	2015-12-11	21.98	38.7	540	21000000
2230	2015-12-14	23.01	40.5	1900	77000000
2231	2015-12-15	23.01	40.5	0	0
2232	2015-12-16	24.48	43.1	10	0
